,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
TMEM75_cnv,0.0037218314,-0.0026503257,-0.0035062563,0.004704331,-0.0026406422,-0.0008071959,0.0013133518,0.0054020784
RN7SKP226_cnv,0.002875859,-0.0020166184,-0.0044675134,0.0043251617,-0.0006494522,-0.0018410422,-0.0021223258,0.007333047
LINC00977_cnv,0.0010044686,-0.000620089,-0.006344054,0.0034711845,0.0029826863,-0.0040343697,-0.009119468,0.011383231
RN7SKP206_cnv,0.0010044686,-0.000620089,-0.006344054,0.003471184,0.0029826863,-0.0040343697,-0.009119468,0.011383231
CCDC26_cnv,0.0010070354,-0.0006287843,-0.0063373446,0.0034773448,0.0029706685,-0.004025027,-0.009089524,0.011365464
GSDMC_cnv,0.0010118727,-0.00064497394,-0.006324781,0.0034888098,0.0029481286,-0.0040076063,-0.009033605,0.011332307
FAM49B_cnv,0.0010118717,-0.0006449744,-0.0063247792,0.0034888098,0.0029481295,-0.0040076063,-0.009033605,0.011332307
ASAP1_cnv,0.0010164585,-0.0006603934,-0.0063128583,0.003499736,0.0029267715,-0.0039910213,-0.0089804325,0.011300763
ADCY8_cnv,0.0010386165,-0.0007343963,-0.0062549077,0.0035521225,0.002821953,-0.003911275,-0.008723637,0.011148794
EFR3A_cnv,0.0011105733,-0.00097439485,-0.0060662776,0.0037219701,0.0024797833,-0.0036524925,-0.007889384,0.010655416
OC90_cnv,0.0011245143,-0.0010208543,-0.0060296506,0.0037548458,0.0024131546,-0.003602372,-0.007727628,0.010559818
HHLA1_cnv,0.0011286233,-0.0010343669,-0.006018834,0.00376439,0.0023932327,-0.0035877596,-0.0076802378,0.01053189
KCNQ3_cnv,0.001124722,-0.0010215882,-0.0060290787,0.003755373,0.002412106,-0.00360158,-0.007725069,0.010558311
HPYR1_cnv,0.0011260826,-0.0010260283,-0.006025519,0.0037584994,0.0024055615,-0.0035967794,-0.007709499,0.010549126
LRRC6_cnv,0.0011347476,-0.0010545612,-0.006002713,0.0037786607,0.0023636166,-0.003565921,-0.0076094936,0.010490173
TMEM71_cnv,0.0011260994,-0.0010262253,-0.006025417,0.0037586559,0.0024053622,-0.0035965824,-0.007708904,0.010548761
PHF20L1_cnv,0.0011260994,-0.0010262253,-0.006025417,0.0037586559,0.0024053613,-0.0035965824,-0.007708903,0.010548761
TG_cnv,0.0011306116,-0.0010410063,-0.006013574,0.003769096,0.0023835925,-0.0035805888,-0.0076570525,0.010518203
SLA_cnv,0.0011331383,-0.0010492764,-0.006006947,0.0037749354,0.0023713904,-0.0035716314,-0.007628012,0.01050109
NDRG1_cnv,0.0011381973,-0.0010658731,-0.0059936494,0.0037866514,0.0023469208,-0.0035536825,-0.0075698043,0.0104667805
ST3GAL1_cnv,0.0011381973,-0.0010658731,-0.0059936494,0.0037866514,0.0023469208,-0.003553682,-0.0075698043,0.0104667805
ZFAT_cnv,0.0011398448,-0.0010712845,-0.0059893206,0.0037904736,0.002338943,-0.0035478277,-0.007550826,0.010455595
KHDRBS3_cnv,0.0011417214,-0.0010773777,-0.005984418,0.0037947781,0.0023299307,-0.0035412153,-0.0075294017,0.010442984
FAM135B_cnv,0.0012863297,-0.0015429975,-0.0056016333,0.004122709,0.0016122805,-0.00303475,-0.0058742636,0.0094721615
COL22A1_cnv,0.0012863297,-0.0015429975,-0.0056016333,0.004122709,0.0016122805,-0.00303475,-0.0058742636,0.0094721615
KCNK9_cnv,0.0012865802,-0.0015437845,-0.0056009684,0.004123267,0.0016110102,-0.0030338871,-0.005871422,0.009470496
TRAPPC9_cnv,0.0012875423,-0.0015467932,-0.005598422,0.004125382,0.0016061561,-0.0030305926,-0.0058605685,0.009464167
CASC7_cnv,0.00128775,-0.0015474288,-0.005597884,0.004125827,0.0016051298,-0.0030298922,-0.0058582644,0.009462824
CHRAC1_cnv,0.001288115,-0.0015485724,-0.0055969115,0.00412664,0.0016032783,-0.0030286354,-0.005854122,0.009460404
AGO2_cnv,0.001286123,-0.0015423419,-0.0056021735,0.0041222647,0.0016133124,-0.0030354531,-0.005876574,0.009473498
DENND3_cnv,0.0012887875,-0.0015506768,-0.0055951327,0.0041281246,0.0015998781,-0.0030263201,-0.0058465046,0.009455959
PTK2_cnv,0.0012887884,-0.0015506768,-0.0055951327,0.0041281236,0.001599879,-0.0030263197,-0.0058465046,0.009455959
RNA5SP278_cnv,0.0012894152,-0.001552646,-0.0055934694,0.004129505,0.0015967106,-0.0030241716,-0.0058394256,0.009451828
SLC45A4_cnv,0.0012902133,-0.0015551485,-0.0055913553,0.004131262,0.0015926836,-0.0030214358,-0.005830414,0.00944657
GPR20_cnv,0.001308539,-0.001612741,-0.005542513,0.0041717254,0.0014992869,-0.0029583871,-0.0056224237,0.009325284
LINC00051_cnv,0.001308539,-0.001612741,-0.005542513,0.0041717254,0.0014992869,-0.0029583871,-0.0056224237,0.009325284
MROH5_cnv,0.001308539,-0.001612741,-0.005542513,0.0041717254,0.0014992869,-0.0029583871,-0.0056224237,0.009325284
PTP4A3_cnv,0.001308539,-0.001612741,-0.005542513,0.0041717254,0.0014992869,-0.0029583871,-0.0056224237,0.009325284
TSNARE1_cnv,0.001308539,-0.001612741,-0.005542513,0.0041717254,0.0014992869,-0.0029583871,-0.0056224237,0.009325284
ARC_cnv,0.0013311487,-0.0016834899,-0.005482165,0.004221298,0.0013831863,-0.0028808727,-0.0053661508,0.009176053
JRK_cnv,0.0013309792,-0.0016829697,-0.0054826215,0.0042209346,0.0013840543,-0.0028814543,-0.0053680795,0.00917716
PSCA_cnv,0.0013310574,-0.0016832105,-0.005482411,0.0042211087,0.0013836473,-0.002881179,-0.0053671724,0.009176638
LY6K_cnv,0.0013309782,-0.0016829697,-0.0054826196,0.0042209346,0.0013840534,-0.0028814548,-0.0053680795,0.00917716
THEM6_cnv,0.0013309792,-0.0016829697,-0.0054826196,0.0042209346,0.0013840534,-0.0028814548,-0.0053680795,0.00917716
SLURP1_cnv,0.0013309503,-0.0016828827,-0.0054826923,0.004220873,0.0013841968,-0.0028815498,-0.0053684,0.009177348
LYPD2_cnv,0.0013309075,-0.0016827611,-0.0054828003,0.00422079,0.0013844008,-0.0028816843,-0.0053688562,0.0091776075
LY6D_cnv,0.0013232855,-0.0016589565,-0.0055031814,0.0042040935,0.0014236532,-0.0029078168,-0.0054552923,0.0092279
LYNX1_cnv,0.0013232855,-0.0016589565,-0.0055031814,0.0042040935,0.0014236532,-0.0029078168,-0.0054552923,0.0092279
GML_cnv,0.0013211984,-0.0016524429,-0.005508732,0.004199528,0.0014343373,-0.0029149503,-0.0054788706,0.00924164
CYP11B1_cnv,0.0013232846,-0.0016589565,-0.0055031795,0.0042040944,0.0014236532,-0.0029078168,-0.0054552923,0.0092279
CYP11B2_cnv,0.0013237409,-0.0016603763,-0.005501965,0.004205087,0.0014213203,-0.002906267,-0.005450155,0.00922491
LY6E_cnv,0.0013208613,-0.0016514156,-0.005509626,0.0041988045,0.0014360519,-0.0029160772,-0.0054826136,0.009243818
LY6H_cnv,0.0013164822,-0.0016377359,-0.00552129,0.0041892137,0.0014585052,-0.002931052,-0.0055321394,0.00927267
GPIHBP1_cnv,0.0013174713,-0.0016408078,-0.0055186655,0.0041913707,0.0014534565,-0.0029276838,-0.0055209952,0.009266178
ZFP41_cnv,0.0013173874,-0.0016405676,-0.0055188797,0.004191203,0.0014538486,-0.0029279478,-0.0055218716,0.009266686
GLI4_cnv,0.0013173874,-0.0016405676,-0.0055188797,0.004191203,0.0014538486,-0.0029279478,-0.0055218716,0.009266686
ZNF696_cnv,0.0013209982,-0.0016518086,-0.005509278,0.0041990886,0.0014353599,-0.0029156087,-0.00548109,0.009242947
TOP1MT_cnv,0.001326086,-0.0016676318,-0.0054957587,0.0042101927,0.001409323,-0.0028982447,-0.005423686,0.009209518
RHPN1_cnv,0.0013260869,-0.0016676318,-0.0054957587,0.0042101927,0.001409323,-0.0028982447,-0.005423685,0.009209518
MAFA_cnv,0.0013260869,-0.0016676318,-0.0054957587,0.0042101927,0.001409323,-0.0028982447,-0.005423685,0.009209518
ZC3H3_cnv,0.0013275854,-0.0016723443,-0.005491726,0.004213487,0.0014015744,-0.0028931,-0.0054066298,0.009199584
GSDMD_cnv,0.001322587,-0.0016567647,-0.005505061,0.004202568,0.0014272807,-0.0029101893,-0.005463201,0.009232496
MROH6_cnv,0.0013235603,-0.0016598045,-0.0055024642,0.0042047054,0.0014222637,-0.00290685,-0.005452164,0.009226071
EEF1D_cnv,0.0013235603,-0.0016598045,-0.0055024642,0.0042047054,0.0014222637,-0.00290685,-0.005452164,0.009226071
TIGD5_cnv,0.001322587,-0.0016567647,-0.005505059,0.004202568,0.0014272798,-0.0029101893,-0.0054632,0.009232496
TSTA3_cnv,0.001322587,-0.0016567647,-0.005505059,0.004202568,0.0014272798,-0.0029101893,-0.0054632,0.009232496
ZNF623_cnv,0.0013260767,-0.001667684,-0.005495729,0.0042102328,0.0014092615,-0.002898194,-0.0054235584,0.009209424
CCDC166_cnv,0.0013260767,-0.001667684,-0.005495729,0.0042102328,0.0014092615,-0.002898194,-0.0054235584,0.009209424
FAM83H_cnv,0.0013280194,-0.0016736989,-0.005490575,0.004214444,0.0013993373,-0.0028916127,-0.0054017273,0.009196727
MAPK15_cnv,0.0013291053,-0.0016770721,-0.0054876823,0.0042168023,0.0013937615,-0.0028879116,-0.0053894822,0.0091896085
ZNF707_cnv,0.0013284013,-0.001674884,-0.005489547,0.0042152656,0.0013973806,-0.0028903205,-0.005397419,0.009194221
SCRIB_cnv,0.0013291053,-0.0016770717,-0.0054876804,0.0042168032,0.0013937624,-0.0028879116,-0.0053894822,0.0091896085
PUF60_cnv,0.0013279738,-0.001673562,-0.0054906756,0.0042143352,0.0013995795,-0.0028917734,-0.0054022153,0.0091969995
NRBP2_cnv,0.0013276655,-0.0016725869,-0.005491508,0.004213659,0.001401172,-0.002892842,-0.005405732,0.009199053
EPPK1_cnv,0.0013276655,-0.0016725869,-0.005491508,0.004213659,0.001401172,-0.002892842,-0.005405732,0.009199053
PLEC_cnv,0.0013200082,-0.0016487152,-0.0055119153,0.0041969316,0.0014404645,-0.002919003,-0.005492343,0.009249477
PARP10_cnv,0.0013193358,-0.001646616,-0.005513711,0.004195462,0.0014439104,-0.002921299,-0.0054999334,0.009253898
GRINA_cnv,0.0013193358,-0.001646616,-0.005513711,0.004195462,0.0014439104,-0.002921299,-0.0054999334,0.009253898
SPATC1_cnv,0.0013193358,-0.001646616,-0.005513711,0.004195462,0.0014439104,-0.002921299,-0.0054999334,0.009253898
OPLAH_cnv,0.0013207644,-0.0016510808,-0.0055098925,0.0041985903,0.0014365772,-0.0029164217,-0.005483762,0.009244484
EXOSC4_cnv,0.0013183057,-0.0016434384,-0.0055164155,0.0041932417,0.0014491202,-0.0029247794,-0.0055114417,0.009260605
GPAA1_cnv,0.0013207644,-0.0016510808,-0.0055098925,0.0041985903,0.0014365772,-0.0029164217,-0.005483762,0.009244484
CYC1_cnv,0.0013232399,-0.0016587698,-0.005503334,0.004203966,0.0014239643,-0.002908012,-0.005455936,0.009228273
SHARPIN_cnv,0.0013232399,-0.0016587698,-0.005503334,0.004203966,0.0014239643,-0.002908012,-0.005455936,0.009228273
MAF1_cnv,0.0013232399,-0.0016587698,-0.005503334,0.004203966,0.0014239643,-0.002908012,-0.005455936,0.009228273
MROH1_cnv,0.0013228562,-0.0016575903,-0.005504338,0.0042031426,0.001425894,-0.0029093092,-0.0054602134,0.00923077
ADCK5_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ARHGAP39_cnv,0.001340826,-0.0017135562,-0.0054563824,0.0042423476,0.0013333177,-0.0028479234,-0.005257012,0.00911252
BOP1_cnv,0.001340826,-0.0017135562,-0.0054563824,0.0042423476,0.0013333177,-0.0028479234,-0.005257012,0.00911252
COMMD5_cnv,0.001340826,-0.0017135562,-0.0054563824,0.0042423476,0.0013333177,-0.0028479234,-0.005257012,0.00911252
CPSF1_cnv,0.001340826,-0.0017135562,-0.0054563824,0.0042423476,0.0013333177,-0.0028479234,-0.005257012,0.00911252
CYHR1_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
DGAT1_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
FBXL6_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
FOXH1_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
GPT_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
HSF1_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
KIFC2_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
LRRC14_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
LRRC24_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
MFSD3_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
PPP1R16A_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
RECQL4_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
RN7SL395P_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
RPL8_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
SCRT1_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
SLC39A4_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
SLC52A2_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
TMEM249_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
TONSL_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
VPS28_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF16_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF250_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF251_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF252P_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF34_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF517_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
ZNF7_cnv,0.0013408009,-0.0017135665,-0.005456332,0.0042423774,0.0013333485,-0.0028479407,-0.0052570025,0.009112535
PTEN_cnv,0.0025462098,0.0003632831,-0.00047360454,0.0023926296,-0.014726263,-0.0020171516,0.0035603687,0.0046191276
PC_cnv,0.0029198267,-0.00019527739,-0.00017237756,0.0027259453,-0.014702652,-0.0016653985,0.0047853272,0.00416752
KDM2A_cnv,0.00251735,-0.0042854454,-0.0020968271,0.005929269,-0.0065624695,0.00029188395,0.0066150567,0.002818461
ANKRD13D_cnv,0.0025173817,-0.004285464,-0.002096734,0.0059292745,-0.006562739,0.0002919305,0.0066152983,0.0028183605
SSH3_cnv,0.0025166245,-0.004285084,-0.0020989496,0.005929094,-0.0065562185,0.00029093493,0.006609574,0.00282065
POLD4_cnv,0.0025157072,-0.0042846156,-0.0021016328,0.0059288703,-0.006548343,0.0002897214,0.006602642,0.0028234217
RN7SKP239_cnv,0.00251484,-0.004284174,-0.0021041585,0.0059286626,-0.0065409187,0.00028856844,0.0065960963,0.0028260443
CLCF1_cnv,0.0025159223,-0.004284744,-0.0021009967,0.00592893,-0.0065501835,0.0002900213,0.0066042957,0.002822762
RAD9A_cnv,0.0025132187,-0.0042833714,-0.0021089008,0.005928279,-0.0065269694,0.00028644688,0.0065838653,0.0028309356
PPP1CA_cnv,0.0025118142,-0.004282659,-0.0021130098,0.0059279436,-0.0065148897,0.00028459076,0.006573238,0.002835188
TBC1D10C_cnv,0.002511112,-0.004282304,-0.0021150457,0.005927776,-0.0065089012,0.0002836613,0.0065679634,0.0028373022
CARNS1_cnv,0.0025149314,-0.0042842096,-0.0021039005,0.005928686,-0.0065417243,0.00028867926,0.006596748,0.002825779
RPS6KB2_cnv,0.0025180383,-0.004285776,-0.0020948332,0.0059294347,-0.0065683937,0.00029277802,0.0066201803,0.002816399
CORO1B_cnv,0.0025198758,-0.0042865993,-0.0020895079,0.0059298174,-0.006584123,0.000295097,0.0066338317,0.0028109727
PTPRCAP_cnv,0.0025214609,-0.004287296,-0.002084924,0.005930148,-0.006597671,0.00029708445,0.006645571,0.0028063082
CABP4_cnv,0.0025180383,-0.004285776,-0.0020948332,0.005929433,-0.0065683937,0.00029277802,0.0066201803,0.002816399
GPR152_cnv,0.0025303364,-0.0042912057,-0.0020592324,0.005931991,-0.006673596,0.00030821376,0.0067113284,0.0027801786
TMEM134_cnv,0.0025282986,-0.0042903367,-0.0020650998,0.005931575,-0.006656235,0.00030568987,0.006696341,0.002786133
AIP_cnv,0.002531398,-0.0042916555,-0.002056159,0.0059322026,-0.0066826926,0.00030952506,0.006719178,0.0027770689
PITPNM1_cnv,0.0025290176,-0.0042906636,-0.0020630406,0.0059317304,-0.006662318,0.00030659977,0.0067016254,0.0027840235
CDK2AP2_cnv,0.0025323303,-0.0042920318,-0.0020534685,0.005932386,-0.006690662,0.00031065661,0.006726013,0.0027743606
CABP2_cnv,0.0025323303,-0.0042920318,-0.0020534685,0.005932386,-0.006690662,0.00031065661,0.006726013,0.0027743606
ACY3_cnv,0.0025323313,-0.0042920318,-0.0020534676,0.005932386,-0.006690662,0.00031065661,0.006726013,0.0027743601
ALDH3B2_cnv,0.002522353,-0.0042877626,-0.0020823656,0.0059303585,-0.0066051567,0.00029827654,0.006652233,0.002803632
DOC2GP_cnv,0.002522353,-0.0042877626,-0.0020823656,0.0059303585,-0.0066051567,0.00029827654,0.006652233,0.002803632
FAM86C2P_cnv,0.002522353,-0.0042877626,-0.0020823656,0.0059303585,-0.0066051567,0.00029827654,0.006652233,0.002803632
GSTP1_cnv,0.002522353,-0.0042877626,-0.0020823656,0.0059303585,-0.0066051567,0.00029827654,0.006652233,0.002803632
NDUFV1_cnv,0.0025211554,-0.0042872466,-0.0020858329,0.00593012,-0.0065949243,0.00029679947,0.0066434024,0.0028071478
NUDT8_cnv,0.0025248267,-0.0042887274,-0.0020752456,0.005930827,-0.0066262884,0.00030126516,0.0066703493,0.0027964897
TBX10_cnv,0.00252794,-0.0042900154,-0.0020663058,0.0059314314,-0.0066527813,0.00030507054,0.0066931485,0.0027874466
UNC93B1_cnv,0.0025211554,-0.0042872466,-0.0020858329,0.00593012,-0.0065949243,0.00029679947,0.0066434024,0.0028071478
ALDH3B1_cnv,0.0025272453,-0.004289666,-0.0020683054,0.0059312806,-0.0066468734,0.00030416902,0.0066879685,0.0027895318
NDUFS8_cnv,0.0025390955,-0.004294358,-0.0020341603,0.0059335036,-0.006748135,0.00031846482,0.00677476,0.0027552312
TCIRG1_cnv,0.0025390955,-0.004294359,-0.0020341603,0.0059335046,-0.006748135,0.00031846575,0.0067747603,0.0027552312
CHKA_cnv,0.0025316942,-0.004290684,-0.0020564059,0.0059317136,-0.00668242,0.00030869618,0.0067175278,0.0027780198
LRP5_cnv,0.0025332086,-0.00429134,-0.0020520538,0.0059320275,-0.0066952803,0.00031057838,0.006728649,0.0027735988
PPP6R3_cnv,0.002485712,-0.004255845,-0.0021967255,0.0059146164,-0.0062772804,0.00023689121,0.0063412813,0.0029338174
GAL_cnv,0.0024022711,-0.00417828,-0.002451783,0.005875285,-0.005555775,9.6616335e-05,0.0056378925,0.003237388
CPT1A_cnv,0.0023890417,-0.004163541,-0.002491247,0.0058676936,-0.005447086,7.276051e-05,0.0055252137,0.0032882271
MRPL21_cnv,0.002341291,-0.004106626,-0.0026370352,0.0058374405,-0.0050472007,-1.7065555e-05,0.005104885,0.0034791296
IGHMBP2_cnv,0.0023232605,-0.0040780855,-0.002692636,0.005820874,-0.0049015447,-5.6535937e-05,0.00493362,0.0035620388
MRGPRD_cnv,0.002326684,-0.0040884614,-0.0026817685,0.0058278404,-0.004925262,-4.5002438e-05,0.0049751326,0.0035387054
MRGPRF_cnv,0.002291087,-0.004035468,-0.0027911644,0.0057977866,-0.0046356115,-0.000120093115,0.004643549,0.00369719
TPCN2_cnv,0.002291087,-0.004035468,-0.0027911644,0.0057977866,-0.0046356115,-0.000120093115,0.004643549,0.0036971904
MYEOV_cnv,0.0022202507,-0.0039111683,-0.00300166,0.005722151,-0.0041021435,-0.000284113,0.0039660907,0.004036554
CCND1_cnv,0.0020610653,-0.0036213463,-0.0034652883,0.0055427067,-0.0029452806,-0.00066014845,0.0024447732,0.004809468
FGF19_cnv,0.0020512016,-0.0036019422,-0.003496552,0.005530689,-0.0028665299,-0.0006850371,0.0023427587,0.0048609385
FGF4_cnv,0.0020512026,-0.0036019422,-0.0034965528,0.005530689,-0.0028665299,-0.0006850362,0.0023427587,0.004860939
FGF3_cnv,0.0020512016,-0.0036019422,-0.0034965537,0.005530689,-0.0028665299,-0.0006850371,0.0023427587,0.0048609385
ANO1_cnv,0.0020983573,-0.0036854395,-0.0033700895,0.0055830944,-0.0031750938,-0.00057717133,0.0027669668,0.004641544
FADD_cnv,0.0021612644,-0.0037816372,-0.0031980416,0.0056403903,-0.0036128955,-0.0004454665,0.0033134578,0.0043693446
PPFIA1_cnv,0.0022283038,-0.0038937302,-0.0030166982,0.005709389,-0.0040632836,-0.00029741507,0.0039082877,0.004066303
CTTN_cnv,0.0022283047,-0.0038937302,-0.0030166982,0.005709389,-0.0040632836,-0.00029741414,0.0039082877,0.004066303
SHANK2_cnv,0.0023660138,-0.0040491913,-0.0026191631,0.0057974523,-0.0051454687,-4.966464e-05,0.0050649606,0.0035354001
DHCR7_cnv,0.002366013,-0.0040491913,-0.0026191631,0.0057974514,-0.0051454683,-4.966557e-05,0.0050649606,0.0035354001
NADSYN1_cnv,0.0025601387,-0.004209155,-0.002049053,0.0058818143,-0.0067499164,0.00023552217,0.006604832,0.0028619315
UNC93B6_cnv,0.0025601387,-0.004209156,-0.002049053,0.0058818143,-0.0067499164,0.00023552217,0.0066048317,0.0028619315
FCHSD2_cnv,0.002766464,-0.004203283,-0.0014181407,0.005843468,-0.008624406,0.0003513815,0.007927693,0.0023827404
P2RY6_cnv,0.0028869463,-0.0041141827,-0.0010525212,0.005756327,-0.009730441,0.00031327456,0.008491943,0.0022271979
ARHGEF17_cnv,0.0028869463,-0.0041141827,-0.0010525212,0.005756327,-0.009730441,0.00031327456,0.008491943,0.0022271979
FAM168A_cnv,0.0029056035,-0.0040936247,-0.0009969436,0.005734617,-0.009888935,0.00029862113,0.008551484,0.0022162125
RNF169_cnv,0.0029056035,-0.0040936247,-0.0009969436,0.005734617,-0.009888935,0.00029862113,0.008551484,0.0022162125
XRRA1_cnv,0.0029182546,-0.004078022,-0.0009641312,0.0057181306,-0.009975203,0.00028796121,0.00857756,0.0022134073
